-0.6098558,1.300840255
-0.8404799,1.292008991
-0.6313467,1.496403952
-0.7507152,1.473564973
-1.026375,0.990131445
-0.9045926,1.708114691
-1.1943988,1.549945147
-1.0370404,1.983241475
-0.7558073,1.637039648
-0.8917432,1.410608138
-0.9085285,2.059478229
-1.2076262,2.066445205
-1.1209026,1.256257637
-1.1529212,1.593806391
-0.9209408,1.457750616
-1.1981015,1.537410229
-0.8875917,1.545508546
-1.2232833,1.247619907
-0.6342939,1.557117916
-0.9078817,1.849849473
-1.1402007,1.467181999
-0.9517908,1.467414658
-1.0704906,1.779714401
-0.9257704,1.679679248
-0.9512935,1.170301036
-1.2028228,1.545711395
-1.1582628,1.830709447
-0.9400813,1.78305527
-0.6721896,1.583990321
-0.7830766,1.644244161
-1.1249135,1.260612958
-0.8348154,1.560026313
-1.0097137,1.309110213
-0.9397373,1.408396386
-0.9479277,1.687120737
-0.48491,1.272621378
-1.2370578,1.55338365
-0.979816,1.585666408
-1.3559955,1.510982394
-0.8820328,1.864437764
-0.7806783,1.295530534
-0.7108676,1.621226052
-1.3850291,1.482213887
-0.9174461,1.447833551
-0.681326,1.592818247
-1.0828032,1.295919882
-1.0424301,1.237309817
-1.0073074,1.401103825
-0.9269962,1.85035143
-0.866968,1.511152955
-0.7364358,1.56628688
-1.0190975,1.462030672
-0.9607444,1.594098546
-0.5024004,1.309664091
-0.9137802,1.731582093
-0.9622494,1.616941052
-1.2684486,1.338709435
-0.9994288,1.510910649
-1.0442652,1.643266324
-1.0022092,1.611546196
-1.1150835,1.796386803
-1.1373631,1.377402449
-1.1441547,1.723227323
-1.0429009,1.707309602
-0.7263735,1.467503374
-0.7901827,1.304814661
-1.071995,1.282170962
-1.3371833,1.591557392
-1.1689167,1.485774653
-1.0915521,1.855820533
-0.9792724,1.607027592
-1.1325215,1.425611025
-0.5986639,1.29489155
-1.0544535,1.383519665
-1.2427889,1.568577679
-1.0282524,1.409813071
-1.2010755,1.602846024
-0.9687689,1.43313239
-0.9532733,1.478888018
-0.9288825,1.353898065
-1.3243717,1.881008717
-0.9558577,1.566524346
-0.93791,1.546126728
-1.2842217,1.161627517
-0.8089269,1.63195838
-0.8431658,1.295275282
-0.5400761,1.321695685
-0.9686594,1.683668234
-0.9906533,1.409459871
-0.9806828,1.150325544
-0.9860468,1.853980822
-1.3696946,1.024518615
-1.3342254,1.614562306
-1.0155078,1.70344985
-1.1162135,1.373806427
-0.9890527,1.58885741
-1.4222417,1.587826078
-1.2997397,1.708124631
-1.2202967,1.596819878
-0.8027884,1.451023244
-1.219698,1.683198412
-1.1599028,1.660124471
-0.9840252,1.312686193
-1.0645493,1.219842513
-0.9707166,1.532055508
-0.5389876,1.445207525
-1.2249207,1.302892177
-1.0610939,1.516786136
-1.1033519,1.236000695
-0.6975209,1.53224527
-1.153897,1.375014322
-1.0164174,1.691432855
-0.8425733,1.984897828
-1.2117181,1.316804151
-0.6689648,1.711532834
-0.8648475,1.665029946
-1.2148413,1.485961155
-0.9090844,1.409270725
-1.0426614,1.815061541
-0.9373542,1.098908436
-1.017995,1.371361042
-0.7858968,1.212631311
-1.2702201,1.779062688
-1.1045233,1.461859313
-1.0498381,1.39506576
-0.5007262,-1.504870075
-0.5129628,-0.149934948
-1.0199537,-1.067650587
-0.7377249,-1.972116633
-1.1713881,-0.113550524
-1.2637612,-1.250908689
-0.88214,-1.983916929
-1.1595507,-0.038950993
-1.441609,-1.244919888
-0.5180542,-0.02826489
-0.8119599,-1.720767219
-0.6378178,-0.875563794
-1.0383045,-0.411279611
-1.3739728,-1.612197263
-0.8197046,-0.578602994
-1.4800512,-0.86858396
-1.3370414,-1.979768534
-0.6041842,-1.486098264
-1.3468423,-1.058037034
-1.2413584,-0.146274506
-1.2559753,-0.009416042
-1.1881351,-1.580035399
-1.2787533,-0.909626184
-1.4694532,-0.709214255
-0.5969634,-0.197784039
-0.5406025,-0.535356505
-0.5571513,-0.780578596
-1.0467,-1.551255733
-1.062335,-0.167657973
-1.4498339,-0.39447795
-1.1401787,-1.375182775
-0.6033559,-1.545497607
-1.1289368,-0.684809592
-0.996715,-0.528537687
-0.9724007,-1.069811491
-1.3297299,-0.272789341
-0.9614012,-0.649998833
-1.3895066,-1.677064222
-0.885895,-1.975819387
-0.9550236,-0.267863945
-1.2723713,-1.798574424
-0.5984913,-1.375535511
-1.3014736,-1.131009894
-1.0781879,-0.768487872
-0.6156381,-1.321551886
-1.2617992,-0.840043794
-1.2083694,-0.340650395
-0.6236047,-1.330763709
-0.8809275,-1.235962008
-0.6427012,-0.788620131
-1.0227157,-1.008528216
-0.605769,-1.781464233
-1.3309306,-0.3081434
-0.8789299,-1.10828693
-0.7772395,-0.49924819
-1.3097838,-0.408922761
-0.9312845,-1.218602286
-0.8284687,-1.970304222
-0.5807891,-0.513170347
-1.1744403,-1.863229643
-0.9532479,-0.935958738
-1.4950088,-1.754739172
-1.1298839,-0.648460002
-0.8623786,-1.887959864
-0.890393,-0.403981228
-0.6817078,-0.674790071
-1.3821082,-1.511517207
-0.8366423,-1.679255126
-1.2983927,-1.884000199
-0.9131405,-1.969577612
-0.80493,-0.333290457
-0.9717119,-1.476245564
-1.1304785,-1.889170348
-0.8015276,-1.303933134
-1.0262955,-0.839563182
-1.2691922,-0.391563449
-1.0458653,-1.319468547
-1.4208081,-1.730299338
-1.2423194,-0.45277416
-0.9459195,-0.2455243
-1.4782402,-0.02406393
-1.2888979,-0.69036283
-0.8636066,-1.491945393
-0.7830262,-0.71708888
-0.7231376,-1.098775239
-1.4267914,-1.606077606
-1.4012516,-0.787625029
-0.5536044,-0.0507405
-0.5691166,-1.601651237
-0.5785485,-1.130482053
-0.8500614,-1.320922531
-1.3436496,-1.931983515
-0.5898563,-1.801602873
-0.5779381,-1.161534335
-1.3307594,-1.90532332
-1.4266327,-1.946941446
-0.9337711,-1.652975907
-1.1345947,-1.243826931
-1.0398334,-0.823354431
-1.0352631,-1.32714066
-0.7210929,-1.010903426
-0.6763336,-0.49534665
-1.2176449,-1.661875776
-0.7700217,-0.312736727
-1.0040283,-1.359394287
-1.4337317,-1.532225567
-1.4623522,-1.380012868
-1.2624149,-0.420180073
-1.2816039,-1.490984502
-1.0776137,-0.154352949
-0.9502484,-1.703293005
-0.7862624,-1.567044387
-1.2600059,-0.747816376
-0.604318,-1.485859653
-1.0173762,-0.585652505
-1.237153,-0.515189563
-1.1800812,-1.475287213
-0.835698,-0.854760384
-0.7719486,-0.168702744
-0.928564,-0.583159899
-0.6213049,-0.311289859
-1.0907967,-0.160115172
-1.2946042,-1.410730651
-1.0291796,-0.698694672
-1.1205922,-1.716467619
1.3465532,1.509869655
1.2567368,1.226727172
1.3892536,1.165861424
0.7466156,1.316137151
1.320361,1.044941086
0.9761341,1.669568413
1.0762604,1.746277173
1.4295011,1.248533363
1.4282543,1.466953222
1.0523875,1.044287327
0.3834105,1.0982659
0.952585,1.897094524
0.7187045,1.615148483
0.8114141,1.64071
1.2404541,1.461002121
1.1831289,1.279731453
0.9947554,1.944950246
1.2624166,1.023071724
1.0485334,1.177312726
0.9902916,1.971428127
1.1084369,1.799737756
1.0000942,1.999651014
1.4056503,1.260743453
0.7316352,1.582182658
0.8077836,1.072294166
1.1829729,1.8022837
0.970694,1.880565365
0.9067491,1.889629539
1.0580057,1.011327007
1.6823207,1.241400566
1.2797133,1.607268898
1.0630093,1.362720565
1.0959341,1.709208659
1.0008586,1.042072961
1.2907684,1.657171031
0.3721317,1.230689442
0.99557,1.272977373
1.1506152,1.733163778
1.6078388,1.178256201
1.4934,1.385634269
1.1965729,1.684354561
0.594996,1.415191048
1.2103846,1.542161839
1.2827596,1.45518988
1.2807701,1.127064438
1.7906216,1.031184246
0.816083,1.165653204
1.1838143,1.798880712
0.9255359,1.142388037
0.4354248,1.074440842
1.176254,1.028574008
0.598465,1.417391903
1.0056918,1.854028038
0.8832904,1.33048894
1.3635796,1.444436516
1.0740136,1.413483236
0.9435705,1.351750784
0.9556061,1.927850279
0.9960756,1.930054556
0.6149411,1.28026316
0.8993465,1.72930995
1.5746481,1.2167849
0.9934257,1.940247777
0.8763535,1.064298973
0.9993788,1.988668914
1.5266357,1.21020848
0.3326267,1.318532433
0.6647435,1.121769886
0.6558566,1.584214246
1.220715,1.658343412
0.9997784,1.996165028
1.0521211,1.194067567
0.9616094,1.816496719
0.9653223,1.61945206
0.9889146,1.985607109
0.4765023,1.441791965
0.736989,1.724185223
0.2191278,1.075848623
0.8976279,1.630342752
1.4106279,1.214586451
1.0393496,1.919127552
0.8486936,1.811952003
1.1329217,1.856115927
0.8692396,1.816757246
0.9821187,1.41710169
1.0029146,1.977549104
1.4328558,1.49936366
1.320939,1.498571665
1.0434399,1.343472252
0.7844998,1.067349394
1.0085202,1.907365339
1.4622311,1.221119736
1.1788757,1.297663893
0.7295363,1.658542463
0.7330314,1.56661991
1.0196423,1.97129239
0.9630813,1.104932233
1.2529732,1.543798926
1.0538536,1.915372135
0.9483958,1.872937404
0.9478229,1.904538909
1.053251,1.778780564
0.7899199,1.16717107
1.6782424,1.121384909
0.339658,1.118294131
0.6115304,1.432067591
1.0616471,1.777386967
0.9397986,1.904098095
1.1887025,1.42646628
1.0045816,1.809511106
1.2569022,1.468375104
0.8949116,1.678603097
0.8124183,1.758725884
0.9381219,1.683359615
1.0130163,1.847579613
1.3308062,1.31156991
0.4648268,1.182766803
1.1567946,1.09352017
0.9996976,1.014794594
1.0851656,1.902413303
1.1673602,1.796052918
0.3598014,1.077771899
0.6538073,1.10174309
1.3276248,1.173892091
1.2481183,1.52867802
1.602971,-0.470142585
0.677328,-1.655362459
0.6551591,-1.6158349
1.3283952,-0.865350509
0.9357779,-1.577754846
1.1606608,-1.231442591
0.6776665,-1.508464819
1.8824279,-1.397758246
1.5988842,-0.561620346
1.1922957,-1.23048888
1.5084716,-0.371813669
0.9327416,-1.679385287
1.4951681,-0.723045801
1.062603,-1.454918757
1.5063853,-0.398299395
1.1190868,-1.505304333
1.5669804,-0.386281681
0.9216139,-1.960476251
1.6080567,-0.750902873
1.3623822,-0.880947871
0.536744,-1.125604328
1.0440421,-1.471221958
1.1612739,-1.16621426
1.1051029,-1.398492208
1.3171583,-0.956868795
1.7947948,-0.982897807
1.648512,-0.672332776
0.5981329,-1.243698863
0.676277,-1.669150395
0.9646823,-1.597471883
0.9630175,-1.669380459
1.5985052,-0.441056792
0.712237,-1.711271288
1.9663599,-2.054503632
1.7821985,-1.026245055
1.3758856,-0.586717547
1.8493464,-1.434330837
0.5140168,-0.857456887
1.6768356,-0.843204502
1.8617022,-1.299865266
0.6661663,-1.502644229
1.1987315,-1.005422442
1.5115224,-0.452640607
1.1981787,-1.052668783
1.8125308,-1.163471288
1.1016283,-1.525702369
1.3500277,-0.676017881
1.4805586,-0.438128963
0.9284896,-1.874561222
1.8379173,-1.279841161
0.70807,-1.823717432
1.3357912,-0.651203213
0.8793926,-1.631669209
0.6104093,-1.309644966
1.6439729,-0.619540255
1.4095532,-0.642428286
0.9994908,-1.799487755
1.8644954,-1.491018462
1.3850408,-0.811111692
1.9196386,-1.6434804
1.8534958,-1.481026627
1.0804521,-1.433922995
1.5777215,-0.624896606
1.7410206,-1.082716737
1.8707331,-1.494033327
0.6959282,-1.678230889
0.5666256,-1.0626391
1.9823508,-2.220275472
1.084219,-1.625589314
1.5665801,-0.700016713
1.2889101,-0.685769032
1.0803519,-1.484444195
1.5778502,-0.508489769
1.8202711,-1.463770832
0.6817403,-1.609636703
1.0505784,-1.720560117
1.6848978,-0.739242006
0.8234003,-1.665912454
1.4310901,-0.70486367
1.0665835,-1.585153903
1.4060529,-0.469356939
1.3467774,-0.909284198
1.541665,-0.435504218
1.7212155,-0.914800077
1.1805264,-1.338761322
1.054947,-1.365161769
1.7339886,-1.063980861
1.2689364,-0.815084341
1.6123727,-0.653544047
1.7740077,-1.018360198
1.1604496,-1.356001165
1.1088625,-1.229577894
1.7763764,-1.276306584
1.5905369,-0.705570871
1.4226054,-0.688485353
1.5500016,-0.446575006
1.6222594,-0.688987352
0.8927715,-1.890519122
0.914295,-1.953252101
0.7991957,-1.797551132
1.914494,-1.739160386
0.9067185,-1.596621584
1.247613,-1.116265753
0.5550318,-1.026151184
1.7026058,-1.026594038
1.1078368,-1.273689887
1.1901889,-1.250371686
1.8967282,-1.779278955
1.0848211,-1.573084932
1.6187246,-0.750699401
1.6754127,-0.588030685
0.8111844,-1.610342601
0.5847901,-1.355739965
0.9972708,-1.804284916
1.5257078,-0.477533236
